trip_id,stop_id,direction,arrival,departure,stop_seq,timepoint,pickup,dropoff,display,driver
3-3-R2-S1-27,704a,McChord Field,13:27:00,13:27:00,7,0,3,3,0,
3-3-R2-S1-27,705a,McChord Field,13:27:30,13:27:30,8,0,3,3,1,
3-3-R2-S1-27,741a,McChord Field,13:28:00,13:28:00,9,0,3,3,0,
3-3-R2-S1-27,744a,McChord Field,13:29:00,13:29:00,10,0,3,3,0,
3-3-R2-S1-27,750a,McChord Field,13:30:00,13:30:00,11,0,3,3,1,
3-3-R2-S1-27,770a,McChord Field,13:31:00,13:31:00,12,0,3,3,0,
3-3-R2-S1-27,772a,McChord Field,13:32:00,13:32:00,13,0,3,3,1,
3-3-R2-S1-27,777a,McChord Field,13:33:00,13:33:00,14,0,3,3,0,
3-3-R2-S1-27,778a,McChord Field,13:34:00,13:34:00,15,0,3,3,1,
3-3-R2-S1-27,780a,McChord Field,13:35:00,13:35:00,16,0,3,3,1,
3-3-R2-S1-28,100b,McChord Field,14:55:00,14:55:00,0,1,0,0,1,
3-3-R2-S1-28,600a,McChord Field,14:57:00,14:57:00,1,0,3,3,0,
3-3-R2-S1-28,620a,McChord Field,14:58:00,14:58:00,2,0,3,3,0,
3-3-R2-S1-28,117a,McChord Field,14:59:00,14:59:00,3,0,3,3,1,
3-3-R2-S1-28,115a,McChord Field,15:00:00,15:00:00,4,0,3,3,0,
3-3-R2-S1-28,700a,McChord Field,15:05:00,15:05:00,5,0,3,3,1,
3-3-R2-S1-28,701a,McChord Field,15:06:00,15:06:00,6,0,3,3,0,
3-3-R2-S1-28,704a,McChord Field,15:07:00,15:07:00,7,0,3,3,0,
3-3-R2-S1-28,705a,McChord Field,15:07:30,15:07:30,8,0,3,3,1,
3-3-R2-S1-28,741a,McChord Field,15:08:00,15:08:00,9,0,3,3,0,
3-3-R2-S1-28,744a,McChord Field,15:09:00,15:09:00,10,0,3,3,0,
3-3-R2-S1-28,750a,McChord Field,15:10:00,15:10:00,11,0,3,3,1,
3-3-R2-S1-28,770a,McChord Field,15:11:00,15:11:00,12,0,3,3,0,
3-3-R2-S1-28,772a,McChord Field,15:12:00,15:12:00,13,0,3,3,1,
3-3-R2-S1-28,777a,McChord Field,15:13:00,15:13:00,14,0,3,3,0,
3-3-R2-S1-28,778a,McChord Field,15:14:00,15:14:00,15,0,3,3,1,
3-3-R2-S1-28,780a,McChord Field,15:15:00,15:15:00,16,0,3,3,1,
3-3-R2-S1-29,100b,McChord Field,16:35:00,16:35:00,0,1,0,0,1,
3-3-R2-S1-29,600a,McChord Field,16:37:00,16:37:00,1,0,3,3,0,
3-3-R2-S1-29,620a,McChord Field,16:38:00,16:38:00,2,0,3,3,0,
3-3-R2-S1-29,117a,McChord Field,16:39:00,16:39:00,3,0,3,3,1,
3-3-R2-S1-29,115a,McChord Field,16:40:00,16:40:00,4,0,3,3,0,
3-3-R2-S1-29,700a,McChord Field,16:45:00,16:45:00,5,0,3,3,1,
3-3-R2-S1-29,701a,McChord Field,16:46:00,16:46:00,6,0,3,3,0,
3-3-R2-S1-29,704a,McChord Field,16:47:00,16:47:00,7,0,3,3,0,
3-3-R2-S1-29,705a,McChord Field,16:47:30,16:47:30,8,0,3,3,1,
3-3-R2-S1-29,741a,McChord Field,16:48:00,16:48:00,9,0,3,3,0,
3-3-R2-S1-29,744a,McChord Field,16:49:00,16:49:00,10,0,3,3,0,
3-3-R2-S1-29,750a,McChord Field,16:50:00,16:50:00,11,0,3,3,1,
3-3-R2-S1-29,770a,McChord Field,16:51:00,16:51:00,12,0,3,3,0,
3-3-R2-S1-29,772a,McChord Field,16:52:00,16:52:00,13,0,3,3,1,
3-3-R2-S1-29,777a,McChord Field,16:53:00,16:53:00,14,0,3,3,0,
3-3-R2-S1-29,778a,McChord Field,16:54:00,16:54:00,15,0,3,3,1,
3-3-R2-S1-29,780a,McChord Field,16:55:00,16:55:00,16,0,3,3,1,
3-3-R2-S1-3,100b,McChord Field,11:15:00,11:15:00,0,1,0,0,1,
3-3-R2-S1-3,600a,McChord Field,11:17:00,11:17:00,1,0,3,3,0,
3-3-R2-S1-3,620a,McChord Field,11:18:00,11:18:00,2,0,3,3,0,
3-3-R2-S1-3,117a,McChord Field,11:19:00,11:19:00,3,0,3,3,1,
3-3-R2-S1-3,115a,McChord Field,11:20:00,11:20:00,4,0,3,3,0,
3-3-R2-S1-3,700a,McChord Field,11:25:00,11:25:00,5,0,3,3,1,
3-3-R2-S1-3,701a,McChord Field,11:26:00,11:26:00,6,0,3,3,0,
3-3-R2-S1-3,704a,McChord Field,11:27:00,11:27:00,7,0,3,3,0,
3-3-R2-S1-3,705a,McChord Field,11:27:30,11:27:30,8,0,3,3,1,
3-3-R2-S1-3,741a,McChord Field,11:28:00,11:28:00,9,0,3,3,0,
3-3-R2-S1-3,744a,McChord Field,11:29:00,11:29:00,10,0,3,3,0,
3-3-R2-S1-3,750a,McChord Field,11:30:00,11:30:00,11,0,3,3,1,
3-3-R2-S1-3,770a,McChord Field,11:31:00,11:31:00,12,0,3,3,0,
3-3-R2-S1-3,772a,McChord Field,11:32:00,11:32:00,13,0,3,3,1,
3-3-R2-S1-3,777a,McChord Field,11:33:00,11:33:00,14,0,3,3,0,
3-3-R2-S1-3,778a,McChord Field,11:34:00,11:34:00,15,0,3,3,1,
3-3-R2-S1-3,780a,McChord Field,11:35:00,11:35:00,16,0,3,3,1,
3-3-R2-S1-30,100b,McChord Field,18:15:00,18:15:00,0,1,0,0,1,
3-3-R2-S1-30,600a,McChord Field,18:17:00,18:17:00,1,0,3,3,0,
3-3-R2-S1-30,620a,McChord Field,18:18:00,18:18:00,2,0,3,3,0,
3-3-R2-S1-30,117a,McChord Field,18:19:00,18:19:00,3,0,3,3,1,
3-3-R2-S1-30,115a,McChord Field,18:20:00,18:20:00,4,0,3,3,0,
3-3-R2-S1-30,700a,McChord Field,18:25:00,18:25:00,5,0,3,3,1,
3-3-R2-S1-30,701a,McChord Field,18:26:00,18:26:00,6,0,3,3,0,
3-3-R2-S1-30,704a,McChord Field,18:27:00,18:27:00,7,0,3,3,0,
3-3-R2-S1-30,705a,McChord Field,18:27:30,18:27:30,8,0,3,3,1,
3-3-R2-S1-30,741a,McChord Field,18:28:00,18:28:00,9,0,3,3,0,
3-3-R2-S1-30,744a,McChord Field,18:29:00,18:29:00,10,0,3,3,0,
3-3-R2-S1-30,750a,McChord Field,18:30:00,18:30:00,11,0,3,3,1,
3-3-R2-S1-30,770a,McChord Field,18:31:00,18:31:00,12,0,3,3,0,
3-3-R2-S1-30,772a,McChord Field,18:32:00,18:32:00,13,0,3,3,1,
3-3-R2-S1-30,777a,McChord Field,18:33:00,18:33:00,14,0,3,3,0,
3-3-R2-S1-30,778a,McChord Field,18:34:00,18:34:00,15,0,3,3,1,
3-3-R2-S1-30,780a,McChord Field,18:35:00,18:35:00,16,0,3,3,1,
3-3-R2-S1-31,100b,McChord Field,07:15:00,07:15:00,0,1,0,0,1,
3-3-R2-S1-31,600a,McChord Field,07:17:00,07:17:00,1,0,3,3,0,
3-3-R2-S1-31,620a,McChord Field,07:18:00,07:18:00,2,0,3,3,0,
3-3-R2-S1-31,117a,McChord Field,07:19:00,07:19:00,3,0,3,3,1,
3-3-R2-S1-31,115a,McChord Field,07:20:00,07:20:00,4,0,3,3,0,
3-3-R2-S1-31,700a,McChord Field,07:25:00,07:25:00,5,0,3,3,1,
3-3-R2-S1-31,701a,McChord Field,07:26:00,07:26:00,6,0,3,3,0,
3-3-R2-S1-31,704a,McChord Field,07:27:00,07:27:00,7,0,3,3,0,
3-3-R2-S1-31,705a,McChord Field,07:27:30,07:27:30,8,0,3,3,1,
3-3-R2-S1-31,741a,McChord Field,07:28:00,07:28:00,9,0,3,3,0,
3-3-R2-S1-31,744a,McChord Field,07:29:00,07:29:00,10,0,3,3,0,
3-3-R2-S1-31,750a,McChord Field,07:30:00,07:30:00,11,0,3,3,1,
3-3-R2-S1-31,770a,McChord Field,07:31:00,07:31:00,12,0,3,3,0,
3-3-R2-S1-31,772a,McChord Field,07:32:00,07:32:00,13,0,3,3,1,
3-3-R2-S1-31,777a,McChord Field,07:33:00,07:33:00,14,0,3,3,0,
3-3-R2-S1-31,778a,McChord Field,07:34:00,07:34:00,15,0,3,3,1,
3-3-R2-S1-31,780a,McChord Field,07:35:00,07:35:00,16,0,3,3,1,
3-3-R2-S1-32,100b,McChord Field,08:55:00,08:55:00,0,1,0,0,1,
3-3-R2-S1-32,600a,McChord Field,08:57:00,08:57:00,1,0,3,3,0,
3-3-R2-S1-32,620a,McChord Field,08:58:00,08:58:00,2,0,3,3,0,
3-3-R2-S1-32,117a,McChord Field,08:59:00,08:59:00,3,0,3,3,1,
3-3-R2-S1-32,115a,McChord Field,09:00:00,09:00:00,4,0,3,3,0,
3-3-R2-S1-32,700a,McChord Field,09:05:00,09:05:00,5,0,3,3,1,
3-3-R2-S1-32,701a,McChord Field,09:06:00,09:06:00,6,0,3,3,0,
3-3-R2-S1-32,704a,McChord Field,09:07:00,09:07:00,7,0,3,3,0,
3-3-R2-S1-32,705a,McChord Field,09:07:30,09:07:30,8,0,3,3,1,
3-3-R2-S1-32,741a,McChord Field,09:08:00,09:08:00,9,0,3,3,0,
3-3-R2-S1-32,744a,McChord Field,09:09:00,09:09:00,10,0,3,3,0,
3-3-R2-S1-32,750a,McChord Field,09:10:00,09:10:00,11,0,3,3,1,
3-3-R2-S1-32,770a,McChord Field,09:11:00,09:11:00,12,0,3,3,0,
3-3-R2-S1-32,772a,McChord Field,09:12:00,09:12:00,13,0,3,3,1,
3-3-R2-S1-32,777a,McChord Field,09:13:00,09:13:00,14,0,3,3,0,
3-3-R2-S1-32,778a,McChord Field,09:14:00,09:14:00,15,0,3,3,1,
3-3-R2-S1-32,780a,McChord Field,09:15:00,09:15:00,16,0,3,3,1,
3-3-R2-S1-33,100b,McChord Field,10:35:00,10:35:00,0,1,0,0,1,
3-3-R2-S1-33,600a,McChord Field,10:37:00,10:37:00,1,0,3,3,0,
3-3-R2-S1-33,620a,McChord Field,10:38:00,10:38:00,2,0,3,3,0,
3-3-R2-S1-33,117a,McChord Field,10:39:00,10:39:00,3,0,3,3,1,
3-3-R2-S1-33,115a,McChord Field,10:40:00,10:40:00,4,0,3,3,0,
3-3-R2-S1-33,700a,McChord Field,10:45:00,10:45:00,5,0,3,3,1,
3-3-R2-S1-33,701a,McChord Field,10:46:00,10:46:00,6,0,3,3,0,
3-3-R2-S1-33,704a,McChord Field,10:47:00,10:47:00,7,0,3,3,0,
3-3-R2-S1-33,705a,McChord Field,10:47:30,10:47:30,8,0,3,3,1,
3-3-R2-S1-33,741a,McChord Field,10:48:00,10:48:00,9,0,3,3,0,
3-3-R2-S1-33,744a,McChord Field,10:49:00,10:49:00,10,0,3,3,0,
3-3-R2-S1-33,750a,McChord Field,10:50:00,10:50:00,11,0,3,3,1,
3-3-R2-S1-33,770a,McChord Field,10:51:00,10:51:00,12,0,3,3,0,
3-3-R2-S1-33,772a,McChord Field,10:52:00,10:52:00,13,0,3,3,1,
3-3-R2-S1-33,777a,McChord Field,10:53:00,10:53:00,14,0,3,3,0,
3-3-R2-S1-33,778a,McChord Field,10:54:00,10:54:00,15,0,3,3,1,
3-3-R2-S1-33,780a,McChord Field,10:55:00,10:55:00,16,0,3,3,1,
3-3-R2-S1-34,100b,McChord Field,12:15:00,12:15:00,0,1,0,0,1,
3-3-R2-S1-34,600a,McChord Field,12:17:00,12:17:00,1,0,3,3,0,
3-3-R2-S1-34,620a,McChord Field,12:18:00,12:18:00,2,0,3,3,0,
3-3-R2-S1-34,117a,McChord Field,12:19:00,12:19:00,3,0,3,3,1,
3-3-R2-S1-34,115a,McChord Field,12:20:00,12:20:00,4,0,3,3,0,
3-3-R2-S1-34,700a,McChord Field,12:25:00,12:25:00,5,0,3,3,1,
3-3-R2-S1-34,701a,McChord Field,12:26:00,12:26:00,6,0,3,3,0,
3-3-R2-S1-34,704a,McChord Field,12:27:00,12:27:00,7,0,3,3,0,
3-3-R2-S1-34,705a,McChord Field,12:27:30,12:27:30,8,0,3,3,1,
3-3-R2-S1-34,741a,McChord Field,12:28:00,12:28:00,9,0,3,3,0,
3-3-R2-S1-34,744a,McChord Field,12:29:00,12:29:00,10,0,3,3,0,
3-3-R2-S1-34,750a,McChord Field,12:30:00,12:30:00,11,0,3,3,1,
3-3-R2-S1-34,770a,McChord Field,12:31:00,12:31:00,12,0,3,3,0,
3-3-R2-S1-34,772a,McChord Field,12:32:00,12:32:00,13,0,3,3,1,
3-3-R2-S1-34,777a,McChord Field,12:33:00,12:33:00,14,0,3,3,0,
3-3-R2-S1-34,778a,McChord Field,12:34:00,12:34:00,15,0,3,3,1,
3-3-R2-S1-34,780a,McChord Field,12:35:00,12:35:00,16,0,3,3,1,
3-3-R2-S1-35,100b,McChord Field,13:55:00,13:55:00,0,1,0,0,1,
3-3-R2-S1-35,600a,McChord Field,13:57:00,13:57:00,1,0,3,3,0,
3-3-R2-S1-35,620a,McChord Field,13:58:00,13:58:00,2,0,3,3,0,
3-3-R2-S1-35,117a,McChord Field,13:59:00,13:59:00,3,0,3,3,1,
3-3-R2-S1-35,115a,McChord Field,14:00:00,14:00:00,4,0,3,3,0,
3-3-R2-S1-35,700a,McChord Field,14:05:00,14:05:00,5,0,3,3,1,
3-3-R2-S1-35,701a,McChord Field,14:06:00,14:06:00,6,0,3,3,0,
3-3-R2-S1-35,704a,McChord Field,14:07:00,14:07:00,7,0,3,3,0,
3-3-R2-S1-35,705a,McChord Field,14:07:30,14:07:30,8,0,3,3,1,
3-3-R2-S1-35,741a,McChord Field,14:08:00,14:08:00,9,0,3,3,0,
3-3-R2-S1-35,744a,McChord Field,14:09:00,14:09:00,10,0,3,3,0,
3-3-R2-S1-35,750a,McChord Field,14:10:00,14:10:00,11,0,3,3,1,
3-3-R2-S1-35,770a,McChord Field,14:11:00,14:11:00,12,0,3,3,0,
3-3-R2-S1-35,772a,McChord Field,14:12:00,14:12:00,13,0,3,3,1,
3-3-R2-S1-35,777a,McChord Field,14:13:00,14:13:00,14,0,3,3,0,
3-3-R2-S1-35,778a,McChord Field,14:14:00,14:14:00,15,0,3,3,1,
3-3-R2-S1-35,780a,McChord Field,14:15:00,14:15:00,16,0,3,3,1,
3-3-R2-S1-36,100b,McChord Field,15:35:00,15:35:00,0,1,0,0,1,
3-3-R2-S1-36,600a,McChord Field,15:37:00,15:37:00,1,0,3,3,0,
3-3-R2-S1-36,620a,McChord Field,15:38:00,15:38:00,2,0,3,3,0,
3-3-R2-S1-36,117a,McChord Field,15:39:00,15:39:00,3,0,3,3,1,
3-3-R2-S1-36,115a,McChord Field,15:40:00,15:40:00,4,0,3,3,0,
3-3-R2-S1-36,700a,McChord Field,15:45:00,15:45:00,5,0,3,3,1,
3-3-R2-S1-36,701a,McChord Field,15:46:00,15:46:00,6,0,3,3,0,
3-3-R2-S1-36,704a,McChord Field,15:47:00,15:47:00,7,0,3,3,0,
3-3-R2-S1-36,705a,McChord Field,15:47:30,15:47:30,8,0,3,3,1,
3-3-R2-S1-36,741a,McChord Field,15:48:00,15:48:00,9,0,3,3,0,
3-3-R2-S1-36,744a,McChord Field,15:49:00,15:49:00,10,0,3,3,0,
3-3-R2-S1-36,750a,McChord Field,15:50:00,15:50:00,11,0,3,3,1,
3-3-R2-S1-36,770a,McChord Field,15:51:00,15:51:00,12,0,3,3,0,
3-3-R2-S1-36,772a,McChord Field,15:52:00,15:52:00,13,0,3,3,1,
3-3-R2-S1-36,777a,McChord Field,15:53:00,15:53:00,14,0,3,3,0,
3-3-R2-S1-36,778a,McChord Field,15:54:00,15:54:00,15,0,3,3,1,
3-3-R2-S1-36,780a,McChord Field,15:55:00,15:55:00,16,0,3,3,1,
3-3-R2-S1-37,100b,McChord Field,17:15:00,17:15:00,0,1,0,0,1,
3-3-R2-S1-37,600a,McChord Field,17:17:00,17:17:00,1,0,3,3,0,
3-3-R2-S1-37,620a,McChord Field,17:18:00,17:18:00,2,0,3,3,0,
3-3-R2-S1-37,117a,McChord Field,17:19:00,17:19:00,3,0,3,3,1,
3-3-R2-S1-37,115a,McChord Field,17:20:00,17:20:00,4,0,3,3,0,
3-3-R2-S1-37,700a,McChord Field,17:25:00,17:25:00,5,0,3,3,1,
3-3-R2-S1-37,701a,McChord Field,17:26:00,17:26:00,6,0,3,3,0,
3-3-R2-S1-37,704a,McChord Field,17:27:00,17:27:00,7,0,3,3,0,
3-3-R2-S1-37,705a,McChord Field,17:27:30,17:27:30,8,0,3,3,1,
3-3-R2-S1-37,741a,McChord Field,17:28:00,17:28:00,9,0,3,3,0,
3-3-R2-S1-37,744a,McChord Field,17:29:00,17:29:00,10,0,3,3,0,
3-3-R2-S1-37,750a,McChord Field,17:30:00,17:30:00,11,0,3,3,1,
3-3-R2-S1-37,770a,McChord Field,17:31:00,17:31:00,12,0,3,3,0,
3-3-R2-S1-37,772a,McChord Field,17:32:00,17:32:00,13,0,3,3,1,
3-3-R2-S1-37,777a,McChord Field,17:33:00,17:33:00,14,0,3,3,0,
3-3-R2-S1-37,778a,McChord Field,17:34:00,17:34:00,15,0,3,3,1,
3-3-R2-S1-37,780a,McChord Field,17:35:00,17:35:00,16,0,3,3,1,
3-3-R2-S1-38,100b,McChord Field,18:55:00,18:55:00,0,1,0,0,1,
3-3-R2-S1-38,600a,McChord Field,18:57:00,18:57:00,1,0,3,3,0,
3-3-R2-S1-38,620a,McChord Field,18:58:00,18:58:00,2,0,3,3,0,
3-3-R2-S1-38,117a,McChord Field,18:59:00,18:59:00,3,0,3,3,1,
3-3-R2-S1-38,115a,McChord Field,19:00:00,19:00:00,4,0,3,3,0,
3-3-R2-S1-4,100b,McChord Field,12:55:00,12:55:00,0,1,0,0,1,
3-3-R2-S1-4,600a,McChord Field,12:57:00,12:57:00,1,0,3,3,0,
3-3-R2-S1-4,620a,McChord Field,12:58:00,12:58:00,2,0,3,3,0,
3-3-R2-S1-4,117a,McChord Field,12:59:00,12:59:00,3,0,3,3,1,
3-3-R2-S1-4,115a,McChord Field,13:00:00,13:00:00,4,0,3,3,0,
3-3-R2-S1-4,700a,McChord Field,13:05:00,13:05:00,5,0,3,3,1,
3-3-R2-S1-4,701a,McChord Field,13:06:00,13:06:00,6,0,3,3,0,
3-3-R2-S1-4,704a,McChord Field,13:07:00,13:07:00,7,0,3,3,0,
3-3-R2-S1-4,705a,McChord Field,13:07:30,13:07:30,8,0,3,3,1,
3-3-R2-S1-4,741a,McChord Field,13:08:00,13:08:00,9,0,3,3,0,
3-3-R2-S1-4,744a,McChord Field,13:09:00,13:09:00,10,0,3,3,0,
3-3-R2-S1-4,750a,McChord Field,13:10:00,13:10:00,11,0,3,3,1,
3-3-R2-S1-4,770a,McChord Field,13:11:00,13:11:00,12,0,3,3,0,
3-3-R2-S1-4,772a,McChord Field,13:12:00,13:12:00,13,0,3,3,1,
3-3-R2-S1-4,777a,McChord Field,13:13:00,13:13:00,14,0,3,3,0,
3-3-R2-S1-4,778a,McChord Field,13:14:00,13:14:00,15,0,3,3,1,
3-3-R2-S1-4,780a,McChord Field,13:15:00,13:15:00,16,0,3,3,1,
3-3-R2-S1-5,100b,McChord Field,14:35:00,14:35:00,0,1,0,0,1,
3-3-R2-S1-5,600a,McChord Field,14:37:00,14:37:00,1,0,3,3,0,
3-3-R2-S1-5,620a,McChord Field,14:38:00,14:38:00,2,0,3,3,0,
3-3-R2-S1-5,117a,McChord Field,14:39:00,14:39:00,3,0,3,3,1,
3-3-R2-S1-5,115a,McChord Field,14:40:00,14:40:00,4,0,3,3,0,
3-3-R2-S1-5,700a,McChord Field,14:45:00,14:45:00,5,0,3,3,1,
3-3-R2-S1-5,701a,McChord Field,14:46:00,14:46:00,6,0,3,3,0,
3-3-R2-S1-5,704a,McChord Field,14:47:00,14:47:00,7,0,3,3,0,
3-3-R2-S1-5,705a,McChord Field,14:47:30,14:47:30,8,0,3,3,1,
3-3-R2-S1-5,741a,McChord Field,14:48:00,14:48:00,9,0,3,3,0,
3-3-R2-S1-5,744a,McChord Field,14:49:00,14:49:00,10,0,3,3,0,
3-3-R2-S1-5,750a,McChord Field,14:50:00,14:50:00,11,0,3,3,1,
3-3-R2-S1-5,770a,McChord Field,14:51:00,14:51:00,12,0,3,3,0,
3-3-R2-S1-5,772a,McChord Field,14:52:00,14:52:00,13,0,3,3,1,
3-3-R2-S1-5,777a,McChord Field,14:53:00,14:53:00,14,0,3,3,0,
3-3-R2-S1-5,778a,McChord Field,14:54:00,14:54:00,15,0,3,3,1,
3-3-R2-S1-5,780a,McChord Field,14:55:00,14:55:00,16,0,3,3,1,
3-3-R2-S1-6,100b,McChord Field,16:15:00,16:15:00,0,1,0,0,1,
3-3-R2-S1-6,600a,McChord Field,16:17:00,16:17:00,1,0,3,3,0,
3-3-R2-S1-6,620a,McChord Field,16:18:00,16:18:00,2,0,3,3,0,
3-3-R2-S1-6,117a,McChord Field,16:19:00,16:19:00,3,0,3,3,1,
3-3-R2-S1-6,115a,McChord Field,16:20:00,16:20:00,4,0,3,3,0,
3-3-R2-S1-6,700a,McChord Field,16:25:00,16:25:00,5,0,3,3,1,
3-3-R2-S1-6,701a,McChord Field,16:26:00,16:26:00,6,0,3,3,0,
3-3-R2-S1-6,704a,McChord Field,16:27:00,16:27:00,7,0,3,3,0,
3-3-R2-S1-6,705a,McChord Field,16:27:30,16:27:30,8,0,3,3,1,
3-3-R2-S1-6,741a,McChord Field,16:28:00,16:28:00,9,0,3,3,0,
3-3-R2-S1-6,744a,McChord Field,16:29:00,16:29:00,10,0,3,3,0,
3-3-R2-S1-6,750a,McChord Field,16:30:00,16:30:00,11,0,3,3,1,
3-3-R2-S1-6,770a,McChord Field,16:31:00,16:31:00,12,0,3,3,0,
3-3-R2-S1-6,772a,McChord Field,16:32:00,16:32:00,13,0,3,3,1,
3-3-R2-S1-6,777a,McChord Field,16:33:00,16:33:00,14,0,3,3,0,
3-3-R2-S1-6,778a,McChord Field,16:34:00,16:34:00,15,0,3,3,1,
3-3-R2-S1-6,780a,McChord Field,16:35:00,16:35:00,16,0,3,3,1,
3-3-R2-S1-7,100b,McChord Field,17:55:00,17:55:00,0,1,0,0,1,
3-3-R2-S1-7,600a,McChord Field,17:57:00,17:57:00,1,0,3,3,0,
3-3-R2-S1-7,620a,McChord Field,17:58:00,17:58:00,2,0,3,3,0,
3-3-R2-S1-7,117a,McChord Field,17:59:00,17:59:00,3,0,3,3,1,
3-3-R2-S1-7,115a,McChord Field,18:00:00,18:00:00,4,0,3,3,0,
3-3-R2-S1-7,700a,McChord Field,18:05:00,18:05:00,5,0,3,3,1,
3-3-R2-S1-7,701a,McChord Field,18:06:00,18:06:00,6,0,3,3,0,
3-3-R2-S1-7,704a,McChord Field,18:07:00,18:07:00,7,0,3,3,0,
3-3-R2-S1-7,705a,McChord Field,18:07:30,18:07:30,8,0,3,3,1,
3-3-R2-S1-7,741a,McChord Field,18:08:00,18:08:00,9,0,3,3,0,
3-3-R2-S1-7,744a,McChord Field,18:09:00,18:09:00,10,0,3,3,0,
3-3-R2-S1-7,750a,McChord Field,18:10:00,18:10:00,11,0,3,3,1,
3-3-R2-S1-7,770a,McChord Field,18:11:00,18:11:00,12,0,3,3,0,
3-3-R2-S1-7,772a,McChord Field,18:12:00,18:12:00,13,0,3,3,1,
3-3-R2-S1-7,777a,McChord Field,18:13:00,18:13:00,14,0,3,3,0,
3-3-R2-S1-7,778a,McChord Field,18:14:00,18:14:00,15,0,3,3,1,
3-3-R2-S1-7,780a,McChord Field,18:15:00,18:15:00,16,0,3,3,1,
3-3-R2-S1-8,100b,McChord Field,07:35:00,07:35:00,0,1,0,0,1,
3-3-R2-S1-8,600a,McChord Field,07:37:00,07:37:00,1,0,3,3,0,
3-3-R2-S1-8,620a,McChord Field,07:38:00,07:38:00,2,0,3,3,0,
3-3-R2-S1-8,117a,McChord Field,07:39:00,07:39:00,3,0,3,3,1,
3-3-R2-S1-8,115a,McChord Field,07:40:00,07:40:00,4,0,3,3,0,
3-3-R2-S1-8,700a,McChord Field,07:45:00,07:45:00,5,0,3,3,1,
3-3-R2-S1-8,701a,McChord Field,07:46:00,07:46:00,6,0,3,3,0,
3-3-R2-S1-8,704a,McChord Field,07:47:00,07:47:00,7,0,3,3,0,
3-3-R2-S1-8,705a,McChord Field,07:47:30,07:47:30,8,0,3,3,1,
3-3-R2-S1-8,741a,McChord Field,07:48:00,07:48:00,9,0,3,3,0,
3-3-R2-S1-8,744a,McChord Field,07:49:00,07:49:00,10,0,3,3,0,
3-3-R2-S1-8,750a,McChord Field,07:50:00,07:50:00,11,0,3,3,1,
3-3-R2-S1-8,770a,McChord Field,07:51:00,07:51:00,12,0,3,3,0,
3-3-R2-S1-8,772a,McChord Field,07:52:00,07:52:00,13,0,3,3,1,
3-3-R2-S1-8,777a,McChord Field,07:53:00,07:53:00,14,0,3,3,0,
3-3-R2-S1-8,778a,McChord Field,07:54:00,07:54:00,15,0,3,3,1,
3-3-R2-S1-8,780a,McChord Field,07:55:00,07:55:00,16,0,3,3,1,
3-3-R2-S1-9,100b,McChord Field,09:15:00,09:15:00,0,1,0,0,1,
3-3-R2-S1-9,600a,McChord Field,09:17:00,09:17:00,1,0,3,3,0,
3-3-R2-S1-9,620a,McChord Field,09:18:00,09:18:00,2,0,3,3,0,
3-3-R2-S1-9,117a,McChord Field,09:19:00,09:19:00,3,0,3,3,1,
3-3-R2-S1-9,115a,McChord Field,09:20:00,09:20:00,4,0,3,3,0,
3-3-R2-S1-9,700a,McChord Field,09:25:00,09:25:00,5,0,3,3,1,
3-3-R2-S1-9,701a,McChord Field,09:26:00,09:26:00,6,0,3,3,0,
3-3-R2-S1-9,704a,McChord Field,09:27:00,09:27:00,7,0,3,3,0,
3-3-R2-S1-9,705a,McChord Field,09:27:30,09:27:30,8,0,3,3,1,
3-3-R2-S1-9,741a,McChord Field,09:28:00,09:28:00,9,0,3,3,0,
3-3-R2-S1-9,744a,McChord Field,09:29:00,09:29:00,10,0,3,3,0,
3-3-R2-S1-9,750a,McChord Field,09:30:00,09:30:00,11,0,3,3,1,
3-3-R2-S1-9,770a,McChord Field,09:31:00,09:31:00,12,0,3,3,0,
3-3-R2-S1-9,772a,McChord Field,09:32:00,09:32:00,13,0,3,3,1,
3-3-R2-S1-9,777a,McChord Field,09:33:00,09:33:00,14,0,3,3,0,
3-3-R2-S1-9,778a,McChord Field,09:34:00,09:34:00,15,0,3,3,1,
3-3-R2-S1-9,780a,McChord Field,09:35:00,09:35:00,16,0,3,3,1,
3-3-R2-S2-1,780a,Madigan,08:20:00,08:20:00,0,1,0,0,1,
3-3-R2-S2-1,778b,Madigan,08:20:30,08:20:30,1,0,3,3,1,
3-3-R2-S2-1,777b,Madigan,08:21:00,08:21:00,2,0,3,3,0,
3-3-R2-S2-1,772b,Madigan,08:22:00,08:22:00,3,0,3,3,1,
3-3-R2-S2-1,770b,Madigan,08:23:00,08:23:00,4,0,3,3,0,
3-3-R2-S2-1,750b,Madigan,08:23:30,08:23:30,5,0,3,3,1,
3-3-R2-S2-1,744b,Madigan,08:24:00,08:24:00,6,0,3,3,0,
3-3-R2-S2-1,741b,Madigan,08:25:00,08:25:00,7,0,3,3,0,
3-3-R2-S2-1,705b,Madigan,08:26:00,08:26:00,8,0,3,3,1,
3-3-R2-S2-1,704b,Madigan,08:27:00,08:27:00,9,0,3,3,0,
3-3-R2-S2-1,701b,Madigan,08:27:30,08:27:30,10,0,3,3,0,
3-3-R2-S2-1,700b,Madigan,08:28:00,08:28:00,11,0,3,3,1,
3-3-R2-S2-1,115b,Madigan,08:33:00,08:33:00,12,0,3,3,0,
